"","customer.number","customer.package","lifetime.value","pref.payment.type","last.order.time","last.order.value","place.of.residence","terminate"
"1307",11306,"standard",73436.87,"PayPal",16,188.69,"POL",FALSE
"1308",11307,"student",64966.55,"credit card",1,360.26,"POL",FALSE
"1309",11308,"standard",57915.22,"bank account",68,192.62,"GBR",FALSE
"1310",11309,"student",72339.62,"PayPal",78,185.28,"AUT",FALSE
"1311",11310,"prime",64192.51,"PayPal",12,549.01,"GBR",FALSE
"1312",11311,"prime",74840.7,"credit card",42,92.99,"GBR",FALSE
"1313",11312,"student",64117.86,"credit card",25,73.61,"NEL",FALSE
"1314",11313,"standard",78106.81,"PayPal",21,353.67,"GBR",FALSE
"1315",11314,"prime",68196.3,"bank account",94,86.6,"AUT",FALSE
"1316",11315,"standard",76505.68,"credit card",64,126,"NEL",FALSE
"1317",11316,"standard",75121.12,"bank account",77,102.63,"AUT",FALSE
"1318",11317,"standard",76586.31,"bank account",44,214.99,"NEL",FALSE
"1319",11318,"prime",88350.8,"PayPal",49,318.87,"LUX",TRUE
"1320",11319,"standard",78637.95,"PayPal",29,139.77,"BEL",TRUE
"1321",11320,"standard",84443.52,"credit card",36,187.02,"GER",TRUE
"1322",11321,"standard",66652.5,"credit card",119,449.8,"LUX",FALSE
"1323",11322,"standard",51190.46,"credit card",11,197.37,"AUT",FALSE
"1324",11323,"student",59330.09,"credit card",45,405.41,"GBR",TRUE
"1325",11324,"standard",71178.02,"PayPal",39,315.81,"AUT",TRUE
"1326",11325,"standard",69295.15,"credit card",45,336.27,"BEL",FALSE
"1327",11326,"standard",60766.83,"PayPal",77,281.51,"NEL",FALSE
"1328",11327,"prime",78232.87,"PayPal",12,397.39,"LUX",FALSE
"1329",11328,"standard",76453.86,"credit card",53,128.75,"POL",FALSE
"1330",11329,"standard",83547.06,"credit card",12,150.78,"BEL",FALSE
"1331",11330,"standard",70729.73,"credit card",75,232.37,"POL",FALSE
"1332",11331,"prime",73971.8,"credit card",95,159.73,"GER",TRUE
"1333",11332,"standard",62544.58,"credit card",35,223.9,"GBR",FALSE
"1334",11333,"prime",82146.09,"PayPal",77,73.38,"LUX",FALSE
"1335",11334,"standard",64137.34,"bank account",78,337.8,"NEL",FALSE
"1336",11335,"standard",65897.15,"bank account",12,324.61,"GER",TRUE
"1337",11336,"standard",67048.42,"credit card",29,401.7,"LUX",FALSE
"1338",11337,"standard",67474.31,"credit card",88,188.54,"POL",TRUE
"1339",11338,"student",74959.49,"PayPal",64,292.26,"POL",FALSE
"1340",11339,"standard",50281.9,"bank account",2,206.1,"GBR",FALSE
"1341",11340,"standard",66847.69,"PayPal",87,308.53,"GER",FALSE
"1342",11341,"standard",60945.31,"PayPal",34,175.99,"NEL",FALSE
"1343",11342,"prime",62881.2,"credit card",23,410.77,"LUX",TRUE
"1344",11343,"standard",67354.17,"credit card",11,180.71,"GBR",FALSE
"1345",11344,"student",56334.61,"PayPal",12,215.17,"LUX",FALSE
"1346",11345,"student",55603.51,"credit card",25,346.12,"POL",FALSE
"1347",11346,"standard",75110.9,"credit card",61,650.39,"LUX",FALSE
"1348",11347,"standard",65886.33,"credit card",22,416.59,"AUT",FALSE
"1349",11348,"standard",74047.75,"credit card",6,479.34,"LUX",FALSE
"1350",11349,"prime",61508.68,"PayPal",108,209,"NEL",FALSE
"1351",11350,"standard",68198.78,"PayPal",49,207.85,"NEL",TRUE
"1352",11351,"prime",50604.92,"PayPal",85,126,"NEL",FALSE
"1353",11352,"standard",56577.49,"PayPal",61,245.17,"LUX",FALSE
"1354",11353,"standard",66054.06,"PayPal",33,439.44,"GBR",FALSE
"1355",11354,"prime",67569.31,"bank account",24,329.9,"LUX",FALSE
"1356",11355,"standard",75904.72,"PayPal",16,19.95,"AUT",FALSE
"1357",11356,"prime",54317.65,"PayPal",112,331.07,"POL",FALSE
"1358",11357,"prime",63605.95,"credit card",126,387.78,"NEL",TRUE
"1359",11358,"standard",73488.16,"credit card",38,512.61,"AUT",TRUE
"1360",11359,"standard",62991.6,"credit card",48,238.47,"BEL",TRUE
"1361",11360,"standard",57873.48,"bank account",59,356.2,"LUX",FALSE
"1362",11361,"standard",71276.68,"bank account",58,134.95,"NEL",FALSE
"1363",11362,"standard",56784.34,"PayPal",80,168.17,"GBR",FALSE
"1364",11363,"prime",78619.84,"PayPal",37,566.12,"AUT",FALSE
"1365",11364,"standard",72426.82,"PayPal",69,135.38,"BEL",FALSE
"1366",11365,"prime",55036.82,"PayPal",1,311.37,"GER",FALSE
"1367",11366,"standard",83639.71,"credit card",8,172.87,"AUT",FALSE
"1368",11367,"student",66685.02,"PayPal",10,134.3,"AUT",TRUE
"1369",11368,"prime",64243.17,"PayPal",4,151.21,"LUX",FALSE
"1370",11369,"standard",60543.57,"PayPal",78,429.42,"NEL",FALSE
"1371",11370,"prime",76436.85,"PayPal",28,196.66,"NEL",FALSE
"1372",11371,"standard",90411.9,"credit card",48,418.33,"POL",FALSE
"1373",11372,"standard",53250.87,"bank account",40,196.18,"NEL",FALSE
"1374",11373,"student",62723.81,"PayPal",15,191.04,"AUT",FALSE
"1375",11374,"prime",62711.8,"credit card",32,117.41,"POL",FALSE
"1376",11375,"standard",84805.55,"bank account",70,14.38,"POL",FALSE
"1377",11376,"standard",77024.78,"PayPal",15,126,"GER",FALSE
"1378",11377,"standard",67595.36,"credit card",108,63.11,"GER",TRUE
"1379",11378,"standard",78953.47,"PayPal",12,432.79,"POL",FALSE
"1380",11379,"standard",61656.88,"PayPal",12,221.67,"GER",FALSE
"1381",11380,"standard",76874.65,"PayPal",13,213.29,"AUT",FALSE
"1382",11381,"prime",64178.98,"bank account",66,306.98,"GBR",FALSE
"1383",11382,"standard",73769.22,"credit card",111,181.8,"NEL",FALSE
"1384",11383,"standard",69011.46,"PayPal",5,446.73,"BEL",FALSE
"1385",11384,"standard",45600.18,"credit card",81,204.91,"POL",TRUE
"1386",11385,"standard",77914.07,"PayPal",21,315.24,"POL",FALSE
"1387",11386,"standard",77746.87,"bank account",72,456.99,"LUX",FALSE
"1388",11387,"standard",79144.21,"bank account",77,149.03,"GBR",FALSE
"1389",11388,"standard",73407.79,"credit card",91,300.87,"GBR",FALSE
"1390",11389,"prime",57432.36,"credit card",46,128.53,"POL",FALSE
"1391",11390,"standard",50614.37,"bank account",36,251.31,"NEL",FALSE
"1392",11391,"prime",68560.92,"credit card",33,395.31,"NEL",FALSE
"1393",11392,"standard",50441.66,"credit card",115,158.79,"POL",TRUE
"1394",11393,"standard",68183.63,"PayPal",7,466.28,"LUX",TRUE
"1395",11394,"prime",79393.9,"credit card",12,254.1,"LUX",FALSE
"1396",11395,"prime",83786.38,"credit card",11,488.75,"LUX",FALSE
"1397",11396,"standard",62234.5,"credit card",44,291.17,"BEL",FALSE
"1398",11397,"prime",86891.81,"credit card",24,437.84,"NEL",TRUE
"1399",11398,"standard",61127.89,"bank account",56,317.66,"AUT",FALSE
"1400",11399,"standard",72033.33,"credit card",38,221.31,"GER",TRUE
"1401",11400,"standard",87059.46,"PayPal",43,104.11,"AUT",TRUE
"1402",11401,"standard",87102.83,"PayPal",15,126,"POL",FALSE
"1403",11402,"standard",84208.31,"credit card",46,144.71,"NEL",FALSE
"1404",11403,"standard",82739.15,"PayPal",51,241.35,"NEL",FALSE
"1405",11404,"prime",85011.12,"credit card",10,57.99,"NEL",FALSE
"1406",11405,"prime",79565.92,"credit card",118,94.23,"BEL",FALSE
"1407",11406,"standard",69574.55,"bank account",9,237.63,"NEL",TRUE
"1408",11407,"standard",79872.15,"credit card",76,413.89,"GER",TRUE
"1409",11408,"standard",71871.14,"credit card",61,474.96,"BEL",FALSE
"1410",11409,"standard",81984.75,"PayPal",86,295.57,"AUT",FALSE
"1411",11410,"student",71896.65,"PayPal",76,128.9,"BEL",TRUE
"1412",11411,"prime",58166.99,"bank account",82,126,"BEL",TRUE
"1413",11412,"standard",66949.98,"PayPal",21,232.99,"NEL",FALSE
"1414",11413,"prime",72916.23,"PayPal",100,329.26,"GBR",FALSE
"1415",11414,"standard",60482.21,"bank account",54,367.73,"GBR",FALSE
"1416",11415,"student",75008.82,"credit card",43,327.24,"LUX",TRUE
"1417",11416,"standard",64650.42,"PayPal",5,431.93,"GBR",TRUE
"1418",11417,"student",68308.15,"credit card",63,463.88,"POL",FALSE
"1419",11418,"prime",78977.4,"PayPal",12,208.23,"GBR",FALSE
"1420",11419,"prime",68205.53,"credit card",66,385.38,"GBR",FALSE
"1421",11420,"prime",72005.4,"credit card",116,110.73,"LUX",FALSE
"1422",11421,"standard",66192.83,"PayPal",136,401.12,"GER",TRUE
"1423",11422,"student",58347.19,"credit card",12,196.03,"GBR",FALSE
"1424",11423,"standard",48723.51,"bank account",26,60.63,"GBR",FALSE
"1425",11424,"prime",53756.03,"PayPal",40,138.21,"POL",FALSE
"1426",11425,"standard",67959.01,"bank account",60,291.04,"BEL",TRUE
"1427",11426,"prime",85007.55,"credit card",49,240.41,"AUT",FALSE
"1428",11427,"prime",68727.46,"bank account",69,235.84,"LUX",FALSE
"1429",11428,"student",54713.99,"credit card",59,83.89,"AUT",FALSE
"1430",11429,"standard",85482.16,"PayPal",12,437.02,"BEL",FALSE
"1431",11430,"standard",81645.92,"credit card",24,218.11,"AUT",FALSE
"1432",11431,"standard",64532.63,"credit card",64,370.08,"GER",FALSE
"1433",11432,"student",62422.08,"credit card",89,64.11,"BEL",FALSE
"1434",11433,"standard",61913.61,"credit card",64,298.94,"NEL",FALSE
"1435",11434,"prime",84800.89,"credit card",61,423.76,"NEL",FALSE
"1436",11435,"standard",78015.71,"credit card",82,217.22,"AUT",FALSE
"1437",11436,"prime",78040.13,"credit card",11,370.92,"BEL",FALSE
"1438",11437,"prime",63277.58,"PayPal",88,501.46,"NEL",FALSE
"1439",11438,"prime",79477.17,"PayPal",102,87.26,"AUT",TRUE
"1440",11439,"standard",55957.81,"bank account",71,146.46,"GER",FALSE
"1441",11440,"standard",79254.66,"credit card",97,129.75,"BEL",FALSE
"1442",11441,"student",62663.15,"bank account",12,20.78,"GBR",FALSE
"1443",11442,"prime",65425.21,"credit card",78,360.58,"NEL",FALSE
"1444",11443,"standard",47752.68,"bank account",12,84.62,"AUT",FALSE
"1445",11444,"student",74729.65,"bank account",12,353.31,"BEL",TRUE
"1446",11445,"standard",64768.03,"bank account",88,340.07,"GBR",FALSE
"1447",11446,"standard",67025.77,"credit card",89,184.51,"GER",FALSE
"1448",11447,"student",61799.24,"PayPal",61,126,"LUX",TRUE
"1449",11448,"prime",74596.53,"PayPal",120,266.19,"GBR",FALSE
"1450",11449,"standard",68055.4,"credit card",34,292.92,"NEL",FALSE
"1451",11450,"standard",60940.87,"bank account",125,126,"GER",TRUE
"1452",11451,"prime",78745.1,"bank account",58,396.02,"AUT",FALSE
"1453",11452,"standard",59276.82,"PayPal",39,277.9,"POL",FALSE
"1454",11453,"standard",69980.32,"credit card",49,243.54,"LUX",FALSE
"1455",11454,"standard",58998.76,"credit card",12,177.76,"LUX",TRUE
"1456",11455,"prime",56667.08,"credit card",92,112.24,"LUX",FALSE
"1457",11456,"prime",62959.4,"PayPal",12,510.3,"LUX",FALSE
"1458",11457,"standard",61600.05,"credit card",55,166.08,"POL",FALSE
"1459",11458,"standard",76529.02,"PayPal",44,135.08,"GER",FALSE
"1460",11459,"prime",72104.18,"credit card",25,167.86,"GER",FALSE
"1461",11460,"standard",62526.48,"credit card",58,111.17,"BEL",TRUE
"1462",11461,"prime",85260.75,"bank account",12,284.96,"LUX",FALSE
"1463",11462,"standard",71171.75,"PayPal",23,186.09,"GBR",FALSE
"1464",11463,"student",76224.31,"bank account",15,266.79,"LUX",FALSE
"1465",11464,"standard",54706.4,"credit card",85,5.77,"NEL",FALSE
"1466",11465,"prime",76693,"bank account",102,176.4,"POL",FALSE
"1467",11466,"prime",57726.56,"credit card",134,107.65,"AUT",FALSE
"1468",11467,"standard",73404.4,"credit card",20,290.96,"AUT",FALSE
"1469",11468,"standard",75710.71,"credit card",20,217.35,"BEL",TRUE
"1470",11469,"prime",74232.46,"credit card",43,487.48,"LUX",FALSE
"1471",11470,"standard",65031.7,"credit card",65,476.91,"POL",FALSE
"1472",11471,"standard",54469.03,"credit card",22,424.51,"BEL",FALSE
"1473",11472,"prime",65777.12,"PayPal",5,420.97,"GER",FALSE
"1474",11473,"standard",65458.23,"credit card",48,126,"LUX",FALSE
"1475",11474,"standard",85899.68,"credit card",39,229.31,"LUX",FALSE
"1476",11475,"prime",65011.57,"bank account",46,19.46,"AUT",FALSE
"1477",11476,"standard",73025.71,"credit card",68,220.81,"LUX",FALSE
"1478",11477,"standard",63896.94,"bank account",63,229.49,"POL",FALSE
"1479",11478,"standard",84529.21,"credit card",92,472.08,"POL",FALSE
"1480",11479,"standard",75376.76,"credit card",40,332.73,"GBR",TRUE
"1481",11480,"prime",46862.9,"PayPal",57,131.29,"NEL",FALSE
"1482",11481,"standard",62796.65,"PayPal",35,287.54,"GER",TRUE
"1483",11482,"standard",74477.17,"credit card",11,325.34,"LUX",TRUE
"1484",11483,"prime",93167.34,"credit card",23,331.67,"BEL",FALSE
"1485",11484,"standard",59501.81,"bank account",43,79.1,"POL",FALSE
"1486",11485,"standard",54746.26,"credit card",44,560.48,"NEL",FALSE
"1487",11486,"standard",54401,"PayPal",35,292.39,"BEL",TRUE
"1488",11487,"standard",58210.83,"credit card",69,421.06,"POL",FALSE
"1489",11488,"prime",69051.8,"credit card",61,124,"GER",FALSE
"1490",11489,"prime",78834.19,"credit card",12,457.27,"GBR",TRUE
"1491",11490,"standard",66216.07,"credit card",12,297.1,"AUT",FALSE
"1492",11491,"standard",46067.62,"PayPal",0,187.23,"BEL",FALSE
"1493",11492,"standard",52682.17,"PayPal",49,238.31,"GBR",TRUE
"1494",11493,"standard",73435.36,"credit card",33,389.65,"GBR",FALSE
"1495",11494,"standard",70171.73,"bank account",119,106.36,"NEL",FALSE
"1496",11495,"student",83110.24,"credit card",58,123.12,"LUX",FALSE
"1497",11496,"student",64582.68,"bank account",1,126,"LUX",FALSE
"1498",11497,"prime",73090.43,"PayPal",34,139.62,"LUX",FALSE
"1499",11498,"standard",61455,"credit card",40,388.17,"AUT",FALSE
"1500",11499,"standard",64031.67,"credit card",121,382.21,"GER",FALSE
"1501",11500,"standard",63120.66,"credit card",12,451.58,"GER",FALSE
"1502",11501,"standard",54898.27,"credit card",22,490.01,"GER",TRUE
"1503",11502,"standard",84445.78,"bank account",76,310.59,"NEL",FALSE
"1504",11503,"standard",67761.18,"credit card",43,124.09,"NEL",FALSE
"1505",11504,"student",76425.35,"bank account",72,126,"BEL",FALSE
"1506",11505,"standard",81307.74,"PayPal",38,488.43,"NEL",FALSE
"1507",11506,"prime",69715.61,"credit card",22,495.91,"GER",FALSE
"1508",11507,"student",74229.39,"credit card",95,333.2,"GBR",TRUE
"1509",11508,"standard",55152.19,"credit card",79,368.51,"GBR",TRUE
"1510",11509,"student",60993.02,"credit card",33,126,"POL",FALSE
"1511",11510,"standard",81466.67,"PayPal",33,276.32,"NEL",FALSE
"1512",11511,"standard",75678.57,"PayPal",131,67.89,"POL",FALSE
"1513",11512,"standard",77385.46,"bank account",87,421.54,"AUT",FALSE
"1514",11513,"standard",77205.44,"PayPal",100,165.27,"LUX",FALSE
"1515",11514,"prime",59877.83,"credit card",67,293.63,"NEL",FALSE
"1516",11515,"prime",73541.97,"PayPal",44,75.99,"BEL",FALSE
"1517",11516,"standard",64784.01,"credit card",48,328.86,"AUT",FALSE
"1518",11517,"standard",87536.32,"credit card",62,328.06,"POL",FALSE
"1519",11518,"prime",46111.74,"bank account",44,252.95,"GBR",FALSE
"1520",11519,"standard",82937.06,"credit card",71,406.76,"GBR",FALSE
"1521",11520,"standard",74532.21,"bank account",47,298.9,"AUT",FALSE
"1522",11521,"standard",68795.47,"bank account",106,279.62,"GER",FALSE
"1523",11522,"prime",70704.34,"PayPal",169,312.32,"NEL",FALSE
"1524",11523,"prime",71819.59,"PayPal",12,134.67,"GBR",TRUE
"1525",11524,"prime",101636.32,"PayPal",44,250.79,"LUX",FALSE
"1526",11525,"standard",68520.07,"credit card",24,40.1,"NEL",FALSE
"1527",11526,"prime",63195.53,"credit card",146,431.66,"NEL",FALSE
"1528",11527,"student",68734.66,"credit card",60,172.88,"POL",FALSE
"1529",11528,"standard",83182.41,"PayPal",70,96.44,"BEL",FALSE
"1530",11529,"standard",66177.42,"PayPal",12,211.37,"LUX",TRUE
"1531",11530,"standard",78609.65,"bank account",40,126,"AUT",FALSE
"1532",11531,"prime",65312.02,"credit card",49,283.23,"AUT",FALSE
"1533",11532,"prime",63953.16,"credit card",38,552.13,"GER",TRUE
"1534",11533,"standard",66298.56,"PayPal",42,164.32,"GER",TRUE
"1535",11534,"prime",76321.33,"credit card",54,175.75,"POL",FALSE
"1536",11535,"student",62200.7,"PayPal",155,245.86,"GBR",FALSE
"1537",11536,"prime",64531.46,"credit card",12,356.49,"NEL",FALSE
"1538",11537,"standard",66014.72,"bank account",30,233.74,"LUX",FALSE
"1539",11538,"standard",76187.92,"credit card",75,194.59,"NEL",TRUE
"1540",11539,"standard",54785.6,"credit card",76,120.01,"LUX",TRUE
"1541",11540,"prime",52334.7,"PayPal",14,70.67,"BEL",FALSE
"1542",11541,"standard",59588.89,"credit card",90,438.28,"BEL",FALSE
"1543",11542,"standard",60288.61,"credit card",10,315.2,"GER",TRUE
"1544",11543,"standard",69954.55,"bank account",17,424.57,"BEL",TRUE
"1545",11544,"prime",61908.54,"credit card",58,536.18,"BEL",FALSE
"1546",11545,"standard",69658.35,"credit card",54,129.12,"GBR",FALSE
"1547",11546,"standard",81221.47,"bank account",6,247.99,"BEL",TRUE
"1548",11547,"standard",65265.8,"bank account",30,10.99,"AUT",TRUE
"1549",11548,"standard",61085.52,"credit card",59,422.93,"LUX",FALSE
"1550",11549,"prime",60635.98,"PayPal",92,197.58,"LUX",FALSE
"1551",11550,"standard",81291.13,"credit card",71,158.17,"AUT",FALSE
"1552",11551,"standard",55102.32,"bank account",62,94.67,"GBR",FALSE
"1553",11552,"standard",73847.32,"PayPal",48,292.17,"POL",FALSE
"1554",11553,"prime",83950.38,"credit card",14,42.48,"GER",FALSE
"1555",11554,"standard",81315.51,"credit card",111,351.32,"GER",TRUE
"1556",11555,"prime",57767.88,"bank account",12,325.99,"BEL",FALSE
"1557",11556,"standard",73846.1,"PayPal",43,514.13,"AUT",FALSE
"1558",11557,"standard",83372.72,"PayPal",45,161.19,"GBR",FALSE
"1559",11558,"standard",71476.35,"credit card",35,330.09,"POL",TRUE
"1560",11559,"standard",70794.02,"bank account",63,246.42,"POL",TRUE
"1561",11560,"prime",75692.96,"bank account",12,146.19,"NEL",FALSE
"1562",11561,"standard",61017.73,"credit card",3,466.87,"POL",FALSE
"1563",11562,"standard",60535.35,"bank account",38,102.26,"AUT",FALSE
"1564",11563,"student",69176,"credit card",1,404.54,"GBR",TRUE
"1565",11564,"standard",70776.35,"bank account",7,261.14,"POL",FALSE
"1566",11565,"standard",61416.48,"bank account",86,368.67,"GBR",FALSE
"1567",11566,"prime",87690.52,"PayPal",41,145.59,"POL",FALSE
"1568",11567,"standard",93461.75,"credit card",44,132.39,"AUT",FALSE
"1569",11568,"standard",69863.5,"PayPal",75,443.99,"AUT",FALSE
"1570",11569,"standard",82535.14,"credit card",3,212.79,"NEL",FALSE
"1571",11570,"standard",71130.74,"credit card",12,177.74,"NEL",TRUE
"1572",11571,"prime",76257.77,"PayPal",81,495.57,"BEL",FALSE
"1573",11572,"standard",56650.15,"PayPal",57,426.29,"BEL",TRUE
"1574",11573,"prime",59360.07,"credit card",115,254.06,"GER",FALSE
"1575",11574,"prime",56213.18,"PayPal",74,20.81,"BEL",FALSE
"1576",11575,"standard",62850.76,"credit card",65,226.43,"AUT",FALSE
"1577",11576,"standard",85106.16,"bank account",24,472.59,"POL",FALSE
"1578",11577,"standard",65206.25,"credit card",94,362.31,"LUX",FALSE
"1579",11578,"prime",79739.66,"bank account",100,250.68,"POL",TRUE
"1580",11579,"standard",80906.98,"PayPal",12,258.42,"LUX",TRUE
"1581",11580,"standard",69385.15,"bank account",19,36.08,"AUT",TRUE
"1582",11581,"student",53283.41,"credit card",31,465.09,"NEL",FALSE
"1583",11582,"standard",77348.34,"credit card",50,435.66,"POL",TRUE
"1584",11583,"standard",63957.56,"bank account",84,18.91,"LUX",FALSE
"1585",11584,"student",64321.74,"PayPal",61,281.63,"BEL",FALSE
"1586",11585,"prime",71383.48,"credit card",94,51.14,"BEL",FALSE
"1587",11586,"standard",48350.58,"PayPal",19,305.23,"POL",FALSE
"1588",11587,"standard",32527.78,"credit card",46,70.62,"GBR",FALSE
"1589",11588,"standard",48939.9,"credit card",117,123.53,"NEL",TRUE
"1590",11589,"student",87197.17,"PayPal",128,384.5,"GBR",TRUE
"1591",11590,"prime",78366,"credit card",20,384.27,"LUX",FALSE
"1592",11591,"standard",85875.43,"credit card",19,140.48,"POL",FALSE
"1593",11592,"student",72938.93,"PayPal",37,126,"NEL",FALSE
"1594",11593,"standard",77974.89,"PayPal",47,139.37,"GBR",FALSE
"1595",11594,"standard",82337.42,"credit card",12,295.11,"NEL",FALSE
"1596",11595,"prime",56222.31,"credit card",78,71.32,"POL",FALSE
"1597",11596,"standard",55904.53,"credit card",73,171.5,"POL",FALSE
"1598",11597,"prime",77089.51,"credit card",12,259.14,"NEL",FALSE
"1599",11598,"standard",58039.21,"credit card",46,382.68,"GBR",FALSE
"1600",11599,"standard",79472.72,"bank account",45,250.56,"GBR",FALSE
"1601",11600,"student",65289.44,"credit card",77,364.88,"AUT",FALSE
"1602",11601,"standard",88310.38,"credit card",68,52.12,"GBR",FALSE
"1603",11602,"prime",76242.22,"PayPal",114,257.66,"LUX",FALSE
"1604",11603,"standard",73307.17,"credit card",42,126,"AUT",FALSE
"1605",11604,"student",67615.32,"PayPal",40,159.14,"POL",FALSE
"1606",11605,"student",74510.33,"credit card",55,304.25,"NEL",FALSE
"1607",11606,"prime",65483.09,"credit card",16,367.05,"AUT",FALSE
"1608",11607,"prime",73623.54,"credit card",54,118.76,"GER",FALSE
"1609",11608,"standard",72323.76,"credit card",34,451.4,"NEL",FALSE
